以|yi|3
以|yi3|590
以|yi2|1
彤|tong2|8
彤|tong1|3
哩|li|14
哩|li1|12
哩|li3|6
棱|ling2|2
棱|leng1|8
棱|leng2|44
色|se4|726
色|shai3|22
轴|zhou2|121
轴|zhou4|14
号|hao2|40
号|hao4|368
号|hao|2
恶|er4|1
恶|e|1
恶|wu4|57
恶|le4|1
恶|e4|308
恶|e3|4
虺|hui3|8
虺|hui1|4
拽|zhuai1|8
拽|zhuai4|16
态|tai4|210
态|tai|8
膀|bang4|2
膀|bang3|15
膀|pang2|12
节|jie|2
节|jie1|10
节|jie2|487
澄|deng1|2
澄|deng|6
澄|cheng2|30
澄|deng4|6
指|zhi|2
指|zhi3|400
指|zhi2|4
领|ling3|195
领|ling2|5
尉|wei4|28
尉|yu4|8
舍|she4|173
舍|she3|76
舍|she|1
式|shi|6
式|shi4|362
瀑|pu4|11
瀑|bao4|6
候|hou4|104
候|hou|10
蔓|man2|2
蔓|man4|26
蔓|wan4|12
北|bei1|4
北|bei2|1
北|bei3|492
肖|xiao4|17
肖|xiao1|15
弟|di4|124
弟|ti4|4
弟|di|4
倡|chang1|4
倡|chang4|26
冠|guan1|128
冠|guan4|106
抢|qiang1|14
抢|qiang3|75
谩|man2|3
谩|man4|10
涨|zhang3|26
涨|zhang4|10
夫|fu2|6
夫|fu|28
夫|fu1|406
术|shu4|298
术|zhu2|4
劲|jin4|123
劲|jing4|58
土|gu3|1
土|tu2|6
土|tu3|551
土|yu4|1
土|shui3|1
伯|bo1|1
伯|bo2|225
伯|bo|4
伯|bai3|2
伯|ba4|1
吹|chui4|2
吹|chui1|163
吹|chui2|5
人|en2|1
人|ren2|2892
人|ren|10
人|quan2|1
人|ren4|1
桁|heng2|5
桁|hang2|4
堡|pu4|16
堡|bao3|62
堡|bu3|4
堡|pu3|1
蕃|fan1|6
蕃|bo1|4
蕃|fan2|4
拂|bi4|6
拂|fu2|27
俄|e|37
俄|e2|31
菲|fei1|59
菲|fei3|18
囊|nang2|130
囊|nang1|16
囊|nang|2
菌|jun1|170
菌|jun4|16
姐|jie|15
姐|jie3|43
塞|se4|112
塞|sai1|132
塞|sai4|66
勒|le1|1
勒|lei1|14
勒|le4|233
晕|yun1|43
晕|yun4|45
埔|bu4|24
埔|pu3|14
南|nan2|698
南|na1|3
胖|pang4|23
胖|pan2|4
胖|pang2|2
几|ji3|124
几|ji1|57
散|san4|229
散|san3|112
散|san|1
迤|yi3|4
迤|yi2|4
烦|fan2|80
烦|fan|6
摩|ma1|4
摩|mo2|176
门|ge2|1
门|kou3|8
门|men|2
门|men1|2
门|men2|1033
召|shao4|4
召|zhao4|39
召|zhao1|1
泊|bo2|72
泊|po1|9
哮|xiao4|10
哮|xiao1|3
称|cheng4|2
称|chen4|70
称|cheng1|184
卷|juan4|191
卷|juan3|91
宁|ning2|279
宁|ning4|29
鄂|e4|13
鄂|e|13
萄|tao|6
萄|tao2|29
而|e2|1
而|er2|663
而|er|3
嚓|ca1|4
嚓|cha1|8
闷|men4|55
闷|men1|12
化|hua4|1020
化|hua1|8
傅|fu4|22
傅|fu3|1
傅|fu1|6
媛|yuan2|6
媛|yuan4|7
蔚|wei4|23
蔚|yu4|6
管|guan2|6
管|guan3|727
浪|lang2|8
浪|lang4|191
眄|mian3|9
眄|mian4|8
芫|yuan2|8
芫|yan2|5
水|qiu1|1
水|shu3|2
水|shui2|2
水|shui3|1708
水|hui3|1
水|shui|5
月|rou4|4
月|yue|2
月|yue4|709
边|bian1|337
边|bian|20
游|you|3
游|you2|367
游|you1|1
町|ding1|6
町|ting1|2
町|ting3|6
格|ge2|450
格|ge1|8
旅|lu3|32
旅|lv3|80
么|me|60
么|mo3|13
么|mo2|2
种|zhong3|227
种|zhong4|89
行|hang4|2
行|hang2|336
行|heng2|2
行|xing2|1160
行|xing4|2
李|li3|244
李|li|13
发|fa|5
发|fa1|867
发|fei4|1
发|fa4|326
结|ji4|2
结|jie1|18
结|jie2|416
蠡|li2|9
蠡|li3|10
这|zhe4|69
这|zhei4|4
鹘|gu3|3
鹘|gu2|1
鹘|hu2|8
嘎|ga3|2
嘎|ga2|4
嘎|ga1|36
溺|niao4|4
溺|ni4|31
汤|tang1|161
汤|shang1|16
惧|ju3|4
惧|ju4|31
矩|ju|6
矩|ju3|68
苫|shan4|6
苫|shan1|11
番|fan1|63
番|pan1|6
臭|chou4|78
臭|xiu4|12
置|zhi|6
置|zhi4|185
穰|rang3|6
穰|rang2|7
谁|shei2|12
谁|shui2|24
谁|shui|1
磷|lin|4
磷|lin2|73
迹|ji4|184
迹|gui3|1
迹|ji1|6
有|you3|1160
有|you|2
有|you4|2
有|fu2|2
有|you2|5
予|yu3|29
予|yu2|24
予|yu4|1
帖|tie3|53
帖|tie1|31
帖|tie4|13
氏|zhi1|8
氏|shi4|127
挑|tiao3|71
挑|tiao1|64
挑|tao1|1
校|jiao4|64
校|xiao4|152
咔|ka3|4
咔|ka1|6
掖|ye1|10
掖|ye4|30
伙|huo|16
伙|huo3|51
创|chuang1|27
创|chuang4|102
垛|duo3|13
垛|duo4|8
吟|yin1|8
吟|yin2|50
枞|zong1|6
枞|cong1|5
挡|dang3|53
挡|dang4|4
甥|sheng1|6
甥|sheng|3
沤|ou1|6
沤|ou4|4
厦|sha4|23
厦|xia4|8
圩|xu1|8
圩|wei2|6
别|bie4|14
别|bie2|316
壳|ke2|67
壳|ke|2
壳|qiao4|35
氯|lv4|73
氯|lu4|26
冲|chong4|22
冲|chong1|242
家|jia1|1160
家|jian1|1
家|ji|2
家|jia|20
弹|tan|4
弹|dan4|216
弹|tan2|183
尿|sui1|6
尿|niao4|71
当|dang1|371
当|dang|6
当|huo4|1
当|dang4|146
晃|huang4|34
晃|huang3|23
臂|bi4|88
臂|bei|6
浅|jian1|4
浅|qian2|1
浅|qian3|102
哄|hong|1
哄|hong4|12
哄|hong3|30
哄|hong1|21
假|jia3|185
假|jia4|98
识|shi2|209
识|zhi4|14
识|shi|54
杉|sha1|4
杉|shan1|24
背|bei4|264
背|bei1|34
屏|bing3|32
屏|bing1|2
屏|ping2|82
角|jue2|60
角|jiao3|443
角|jiao|3
摸|mo1|85
摸|mo|4
粥|zhou1|33
粥|yu4|6
扛|kang2|9
扛|gang1|10
柞|zha4|5
柞|zuo4|10
卡|ka3|310
卡|ka2|1
卡|qia3|26
亮|liang4|139
亮|liang|8
雨|yu3|478
雨|yu4|4
扫|sao3|109
扫|sao4|15
六|lu4|10
六|liu4|296
屯|tun2|75
屯|zhun1|6
捱|ai1|4
捱|ai2|4
叶|xie2|4
叶|ye4|302
相|xiang1|743
相|xing1|1
相|xiang4|352
好|hao2|4
好|hao3|457
好|hao4|165
比|bi4|9
比|bi2|1
比|bi3|450
比|bi1|1
重|zhong2|2
重|zhang4|1
重|zhong4|464
重|chong2|464
撅|jue1|12
撅|jue2|4
妇|fu4|141
妇|fu|4
分|fen|12
分|fen4|216
分|fen1|936
分|fan1|1
分|fen3|1
圈|quan1|131
圈|quan|1
圈|juan4|22
压|ya|3
压|ya4|19
压|ya1|351
与|yu3|134
与|yu2|12
与|yu4|21
骑|ji4|5
骑|qi2|97
倒|dao4|108
倒|dao3|463
咕|gu1|33
咕|gu|6
宛|yuan1|4
宛|wan3|17
尚|shang|6
尚|shang4|81
额|e|17
额|e2|152
疟|nue4|10
疟|yao4|4
务|wu|13
务|wu4|317
匠|jiang4|63
匠|jiang|5
侣|lu3|6
侣|lv3|20
钥|yao4|20
钥|yue4|10
在|zai1|1
在|zai4|359
在|zao4|1
在|zai|4
父|fu4|131
父|fu|2
父|fu3|6
亹|wei3|6
亹|tan1|2
亹|men2|3
去|qu|11
去|qu4|309
尺|chi3|188
尺|che3|4
遂|sui2|24
遂|sui4|32
杈|cha1|5
杈|cha4|10
友|you|8
友|you3|192
藏|cang2|173
藏|zang4|109
乎|hu1|118
乎|hu|11
子|zi|1022
子|zi2|1
子|zi3|3412
子|zi1|3
衒|zui4|3
衒|xuan4|4
法|fa2|3
法|fa3|955
法|ren2|1
给|gei|1
给|gei3|67
给|ji3|65
瘪|bie1|4
瘪|bie3|12
占|zhan1|32
占|zhan4|73
哥|ge1|133
哥|ge|4
吓|he4|12
吓|xia4|19
石|shi2|864
石|dan4|12
石|lan4|1
石|shi1|1
排|pai2|227
排|pai3|4
啴|tan1|4
啴|chan3|3
寻|xin2|4
寻|xun2|120
都|du1|259
都|dou1|107
五|wu3|568
五|wu2|3
薄|bao2|59
薄|bo2|216
薄|bo4|14
薄|bu4|4
踉|liang4|10
踉|liang2|3
于|yu3|1
于|yu2|375
于|yu4|3
我|wo|3
我|wo3|132
吕|lu3|15
吕|lv3|22
喔|wo1|4
喔|o1|3
阙|que1|17
阙|que4|40
嬛|xuan1|6
嬛|huan2|5
思|si1|375
思|si|6
思|sai1|2
思|si4|1
生|shen1|3
生|zhi4|1
生|sheng1|1598
生|sheng|18
模|mo2|173
模|mu2|38
掠|lue4|28
掠|lue3|17
大|tai4|4
大|da|1
大|da4|2753
大|da1|3
大|da2|2
大|da3|1
大|dai4|33
大|guo2|1
芦|lu2|51
芦|lu|27
瘩|da1|9
瘩|da2|4
瘩|da|4
缝|feng|2
缝|feng4|49
缝|feng2|62
熬|ao2|35
熬|ao1|4
累|lei2|20
累|lei3|203
累|lei4|65
溜|liu2|2
溜|liu1|112
溜|liu4|14
记|ji4|306
记|ji|6
吵|chao1|4
吵|chao2|1
吵|chao|4
吵|chao3|18
丹|dan|19
丹|dan1|222
横|heng2|279
横|heng4|68
难|nan2|386
难|nan|4
难|nan4|189
难|cai2|1
扁|bian3|47
扁|pian1|5
居|ju2|4
居|ju1|277
居|ji1|2
旄|mao2|4
旄|mao4|4
奇|qi4|1
奇|qi2|264
奇|qi1|1
奇|ji1|25
义|yi|2
义|yi4|651
义|yu4|3
糊|hu4|6
糊|hu1|42
糊|hu2|40
糊|hu|32
里|li3|782
里|li|29
镏|liu2|4
镏|liu4|3
盎|ang4|18
盎|ang|3
提|di1|9
提|ti2|271
体|ti1|4
体|ti3|804
翘|qiao2|36
翘|qiao4|18
虎|hu3|443
虎|hu|4
佣|yong4|6
佣|yong1|20
履|lu3|10
履|lv3|92
荫|yin4|22
荫|yin1|20
哪|na3|29
哪|nei3|4
哪|ne2|2
哪|na|2
台|tai2|499
台|tai1|10
巴|ba|25
巴|ba1|518
铺|pu4|59
铺|pu1|79
长|chang2|1384
长|chang1|2
长|chang4|1
长|zhang3|229
长|zhang4|1
长|chang|1
曾|zeng1|69
曾|ceng2|14
曾|zeng|2
漂|piao4|8
漂|piao3|16
漂|piao1|75
麇|jun1|4
麇|qun2|4
嘀|di1|6
嘀|di2|3
咋|ze2|4
咋|zha1|2
咋|za|1
咋|za3|10
椎|zhui1|53
椎|chui1|1
椎|chui2|18
吐|tu2|1
吐|tu3|123
吐|tu4|14
箕|ji1|35
箕|ji|3
箕|qi2|1
是|shi|6
是|shi4|297
内|nei4|567
内|na4|4
射|she4|368
射|ye4|6
涡|guo1|4
涡|wo1|31
那|na|2
那|nei4|4
那|na4|157
那|na3|11
瞭|liao3|3
瞭|liao4|8
芯|xin1|20
芯|xin4|4
畜|xu4|20
畜|chu4|47
露|lu4|242
露|lou4|43
嚷|rang|4
嚷|rang3|8
嚷|rang1|4
核|he2|300
核|hu2|6
核|he1|1
钻|zuan4|136
钻|zuan1|48
区|qu1|1430
区|ou1|3
势|shi|4
势|shi4|234
查|cha2|242
查|zha1|3
蛇|she2|205
蛇|yi2|4
浆|jiang4|6
浆|jiang1|97
觉|jiao4|18
觉|jue2|92
乌|wu1|238
乌|wu4|6
嗑|ke4|4
嗑|ke1|4
泥|ni2|189
泥|nie4|2
泥|ni4|18
铛|dang|1
铛|dang1|7
铛|cheng1|12
保|bao2|3
保|bao3|448
保|bao|1
乜|mie1|3
乜|nie4|4
楞|leng4|14
楞|leng2|21
池|chi2|171
池|shi|9
面|mian1|1
面|mian|4
面|mian4|1020
句|gou1|4
句|ju4|152
啦|la1|60
啦|la|4
蹬|deng4|6
蹬|deng1|12
饮|yin4|8
饮|yin3|142
己|ji3|180
己|ji|4
裳|chang2|18
裳|shang|13
裳|shang1|2
裳|shang2|1
攒|cuan2|50
攒|zan3|12
驴|lu2|6
驴|lv2|53
绷|beng3|5
绷|beng1|34
绷|beng4|4
系|ji4|19
系|xi|8
系|xi4|357
尔|er3|947
尔|er2|1
尔|er|4
脉|mai4|176
脉|mo4|20
颈|geng3|6
