箍|gu1|248
騌|zong1|1
匒|da2|1
瞕|zhang4|1
阔|kuo4|791
椖|peng2|1
漚|ou1|1
莝|cuo4|2
攞|luo2|8
馡|fei1|1
岣|gou3|13
笢|min3|1
劧|zhi3|1
閩|min3|1
梫|qin3|6
溯|su4|176
贮|zhu4|409
撳|qin4|4
茲|zi1|13
窷|liao4|2
餶|gu3|1
尸|shi1|941
炻|shi2|3
鼺|lei2|1
刼|jie2|1
皿|min3|76
锾|huan2|5
桀|jie2|82
賃|lin4|1
俅|qiu2|22
湄|mei2|155
苇|wei3|319
摈|bin4|33
飋|se4|3
寍|ning2|2
穌|su1|2
黏|nian2|226
凑|cou4|135
灐|ying|1
铓|mang2|23
埕|cheng2|23
癔|yi4|21
豘|tun2|2
佚|yi4|175
艜|dai4|1
秡|bo2|1
顠|piao3|1
孢|bao1|1136
翥|zhu4|56
鹤|he4|2750
痩|shou4|1
鑨|long2|2
坪|ping2|1506
语|yu3|13106
臱|mian2|1
蟵|chu|1
嫷|tuo3|1
祶|di4|2
鷹|ying1|7
僻|pi4|169
罺|chao2|1
鏽|xiu4|1
囿|you4|47
畾|lei2|2
氃|tong2|1
讂|xuan4|1
亄|yi4|1
膆|su4|1
砋|zhi3|1
螊|lian2|1
媌|miao2|2
縏|pan2|1
鶎|zun|1
傐|hao4|1
琓|wan2|1
鎒|nou4|1
託|tuo1|13
沘|bi3|1
耛|yi2|1
抜|ba2|1
蘟|yin3|1
夡|qi4|1
碠|ding4|1
鰣|shi2|1
弥|mi2|961
鈧|kang4|1
唩|wo1|1
璨|can4|75
愱|ji2|1
肰|ran2|1
蚴|you4|50
紹|shao4|17
鲸|jing1|421
猽|ming2|1
銼|cuo4|3
喾|ku4|6
襁|qiang3|22
轅|yuan2|1
塋|ying2|1
柊|zhong1|17
魍|wang3|30
幏|jia4|1
緎|yu4|3
酑|yu2|2
呓|yi4|20
珒|jin1|1
靕|zhen1|1
橗|meng2|1
恛|hui2|2
迚|zhong|1
藞|la3|2
壠|long3|1
籣|lan2|4
鯢|ni2|1
牧|mu4|1548
釦|kou4|2
衫|shan1|618
韪|wei3|14
蹯|fan2|7
葳|wei1|79
驷|si4|160
嵹|jiang4|1
卽|ji2|1
陿|xia2|2
溅|jian4|249
輄|guang1|1
撉|dun1|1
窍|qiao4|236
導|dao3|9
炑|mu4|2
鄐|chu4|1
皕|bi4|9
貙|chu1|18
渚|zhu3|585
颡|sang3|54
嶣|jiao1|1
稢|yu4|1
麥|mai4|8
厧|dian1|1
瀦|zhu1|2
钩|gou1|1660
榫|sun3|51
澯|can4|1
谮|zen4|24
斳|qin2|1
舲|ling2|28
箷|yi2|1
頶|hu2|1
崸|yang2|1
熻|xi1|1
鸺|xiu1|9
匼|ke1|9
瞿|qu2|316
楀|yu3|1
潄|shu4|2
效|xiao4|3736
駋|zhao1|1
嫍|tao1|1
筌|quan2|73
僑|qiao2|1
煐|ying1|7
闓|kai3|4
泙|ping2|1
赘|zhui4|142
乚|yin3|1
拝|bai4|1
荜|bi4|59
磡|kan4|6
饠|luo2|2
婢|bi4|108
绥|sui2|423
齤|quan2|1
偦|xu3|1
镨|pu3|23
噪|zao4|405
諭|yu4|6
俯|fu3|533
汮|jun1|1
胱|guang1|594
寷|feng1|1
硶|chen3|1
鳹|qin2|1
击|ji1|3229
繺|shai3|1
鋽|diao4|1
瑾|jin3|177
洃|hui1|1
誂|tiao3|1
侄|zhi2|97
礋|ze2|1
蚊|wen2|270
完|wan2|1852
鲎|hou4|27
冐|mao4|1
甓|pi4|28
銒|xing2|1
垔|yin1|2
謗|bang4|3
涘|si4|18
蜟|yu4|1
禠|si1|1
鴣|gu1|2
帥|shuai4|1
錧|guan3|3
樭|ji|1
讬|tuo1|9
怱|cong1|1
螴|chen2|1
墶|da|1
簹|dang1|2
鶸|ruo4|1
庺|song1|1
爽|shuang3|559
咾|lao3|2
衁|huang1|2
櫂|zhao4|1
葉|ye4|13
曊|fei4|1
驍|xiao1|1
彏|jue2|1
糎|li2|1
遑|huang2|122
啓|qi3|1
狒|fei4|14
陕|shan3|786
歗|xiao4|2
裖|zhen3|1
慛|cui1|1
束|shu4|1967
蓞|dan4|1
姠|xiang4|1
忤|wu3|46
襫|shi4|3
雪|xue3|7131
毬|qiu2|6
软|ruan3|3267
懰|liu2|2
蕳|jian1|3
魷|you2|2
屹|yi4|74
緸|yin1|1
酻|zui4|1
剽|piao1|32
珼|bei4|1
靿|yao4|2
涅|nie4|351
谄|chan3|73
枉|wang3|349
蘈|tui2|1
禍|huo4|4
頌|song4|7
弎|san1|2
玑|ji1|82
鈐|qian2|1
疕|bi3|1
鐔|xin2|1
欖|lan3|4
辙|zhe2|281
洚|jiang4|12
膝|xi1|489
鮡|zhao4|116
庣|tiao1|1
礢|yang|1
鶥|mei2|1
傧|bin1|15
猦|feng1|1
甪|lu4|16
輮|rou2|5
暳|hui4|1
脲|niao4|206
碷|dun|1
鬶|gui1|1
常|chang2|9186
值|zhi2|2648
璿|xuan2|16
霾|mai2|60
橀|xi1|1
汄|ze4|1
晈|jiao3|1
髋|kuan1|205
牐|zha2|1
雓|yu2|1
嗕|ru4|1
瑔|quan2|3
濙|ying2|5
蹘|liao2|1
聜|di3|1
篡|cuan4|57
